Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1207607,Tesorito Market  ,Small Grocery Store,465,Meridian St, ,East Boston,MA,2128,1323,SUFFOLK,42.38249,-71.03927,9/1/2015,11/14/2023
741973,TESORO MARKET  ,Convenience Store,188,Chelsea St, ,East Boston,MA,2128,1763,SUFFOLK,42.37443,-71.03354,2/18/2005,8/24/2005
758974,TESORO MARKET  ,Small Grocery Store,188,Chelsea St, ,Boston,MA,2128,1763,SUFFOLK,42.37444,-71.03359,9/16/2005,12/2/2020
1434254,Tesoro Market And Deli Partnership  ,Small Grocery Store,188,Chelsea St,,East Boston,MA,2128,1763,SUFFOLK,42.37451,-71.03374,3/26/2021, 
1037829,The Cheese Shop  ,Combination Grocery/Other,20,Fleet St, ,Boston,MA,2113,2017,SUFFOLK,42.36463,-71.05285,6/7/2012,3/18/2013
796575,THE CORNER MARKET  ,Convenience Store,3,Gladstone St, ,East Boston,MA,2128,2612,SUFFOLK,42.38914,-70.99963,9/29/2006,10/15/2008
1504441,The Corner Mini Market L.l.c.  ,Convenience Store,515,Bennington St,,East Boston,MA,2128,1520,SUFFOLK,42.3817,-71.02032,8/30/2022, 
1171849,The Corner Mini Market LLC  ,Small Grocery Store,515,Bennington St, ,Boston,MA,2128,1520,SUFFOLK,42.38182,-71.02046,1/12/2015,11/22/2019
936787,The Corner Store At NMA  ,Convenience Store,166,Norfolk St, ,Dorchester Center,MA,2124,3302,SUFFOLK,42.28709,-71.0788,3/30/2010,9/7/2011
1392066,The Daily Market 001,Supermarket,110,Savin Hill Ave,,Dorchester,MA,2125,1431,SUFFOLK,42.3118,-71.05372,3/9/2020,1/3/2025
1392066,The Daily Market 001,Supermarket,110,Savin Hill Ave,,Dorchester,MA,2125,1431,SUFFOLK,42.3118,-71.05372,1/24/2025, 
1507197,The Farmhouse Meats ,Meat/Poultry Specialty,100,Hanover St,,Boston,MA,2108,2407,SUFFOLK,42.36218,-71.05749,8/12/2022,5/5/2025
628695,The Food Project Inc  ,Farmers' Market, ,Dudley Commons, ,Dorchester,MA,2129, ,SUFFOLK,42.31876,-71.06917,6/4/2004,12/26/2019
1447542,The Marathon Runner Corner Store no,Convenience Store,140,Norfolk St,,Dorchester Center,MA,2124,3301,SUFFOLK,42.28781,-71.07781,6/24/2021,7/16/2023
1090848,The Station Grocery  ,Convenience Store,9,Maverick Sq, ,Boston,MA,2128,2312,SUFFOLK,42.369,-71.03935,4/15/2013, 
1545711,The Wildduck Market Place  ,Convenience Store,717,Boylston St,,Boston,MA,2116,2603,SUFFOLK,42.34965,-71.08007,6/2/2023, 
963183,Three Ds Variety Deli  ,Convenience Store,249,E St, ,Boston,MA,2127,2664,SUFFOLK,42.33587,-71.05159,8/10/2010,12/29/2014
1329466,Three S Enterprise Inc  ,Convenience Store,991,River St, ,Hyde Park,MA,2136,3143,SUFFOLK,42.26093,-71.11459,10/22/2018, 
1118658,Tienda Erika  ,Small Grocery Store,434,Broadway, ,Chelsea,MA,2150,2855,SUFFOLK,42.39243,-71.03481,11/18/2013,9/6/2022
627949,TIENDA Y TAQUERIA GUADALAJARA  ,Small Grocery Store,257,Princeton St, ,East Boston,MA,2128,1436,SUFFOLK,42.37971,-71.03004,9/16/1992,8/5/2012
1066337,Tienda y Taqueria Guadalajara  ,Convenience Store,257,Princeton St, ,Boston,MA,2128,1436,SUFFOLK,42.37965,-71.03014,8/6/2012,12/9/2014
1183880,Tienda Y Taqueria San Antonio  ,Convenience Store,257,Princeton St,,East Boston,MA,2128,1436,SUFFOLK,42.37959,-71.02991,2/23/2015,12/26/2019
1183880,Tienda Y Taqueria San Antonio  ,Convenience Store,257,Princeton St,,East Boston,MA,2128,1436,SUFFOLK,42.37959,-71.02991,8/20/2020, 
1246761,Tipsy's Beer & Wine Inc  ,Convenience Store,739,Parker St,,Roxbury Crossing,MA,2120,3002,SUFFOLK,42.33084,-71.09777,6/23/2016,3/1/2022
1246761,Tipsy's Beer & Wine Inc  ,Convenience Store,739,Parker St,,Roxbury Crossing,MA,2120,3002,SUFFOLK,42.33084,-71.09777,7/28/2022,9/10/2025
303804,TITO'S BAKERY INC  ,Bakery Specialty,333,Broadway, ,Chelsea,MA,2150,2807,SUFFOLK,42.39143,-71.03638,1/1/1930,9/10/2019
303804,TITO'S BAKERY INC  ,Bakery Specialty,333,Broadway, ,Chelsea,MA,2150,2807,SUFFOLK,42.39143,-71.03638,9/11/2019,11/9/2019
320612,TJ CONVENIENCE STORE  ,Small Grocery Store,80,WELLES AV, ,DORCHESTER,MA,2124, ,SUFFOLK,42.28917,-71.06671,9/2/2003,9/25/2008
1078656,TJS Convenience  ,Convenience Store,80,Welles Ave,,Dorchester Center,MA,2124,2444,SUFFOLK,42.28917,-71.06671,11/21/2012,9/3/2018
1230963,Tjs Family Inc/Family Food Shop  ,Convenience Store,609,Walk Hill St, ,Mattapan,MA,2126,3121,SUFFOLK,42.28107,-71.09782,4/11/2016,4/23/2021
1230963,Tjs Family Inc/Family Food Shop  ,Convenience Store,609,Walk Hill St, ,Mattapan,MA,2126,3121,SUFFOLK,42.28107,-71.09782,4/30/2021, 
1249648,Todesca's Market  ,Small Grocery Store,4441,Washington St, ,Roslindale,MA,2131,3407,SUFFOLK,42.28081,-71.13422,7/8/2016,9/4/2018
718931,TODESCAS MARKET  ,Convenience Store,4441,Washington St, ,Roslindale,MA,2131,3407,SUFFOLK,42.28081,-71.13422,4/26/2004,6/26/2016
1637641,Tony's Market  ,Meat/Poultry Specialty,4381,Washington St,,Roslindale,MA,2131,3455,SUFFOLK,42.28216,-71.13299,4/24/2025, 
1084720,Toos Market LLC  ,Small Grocery Store,572,Washington St, ,Brighton,MA,2135,2546,SUFFOLK,42.35012,-71.16505,2/14/2013,3/4/2014
1469991,Top Asian Grocery  ,Medium Grocery Store,5,Knapp St,,Boston,MA,2111,1601,SUFFOLK,42.35124,-71.06198,10/20/2021, 
1538306,Top Shelf  ,Convenience Store,161,Charles St,,Boston,MA,2114,3254,SUFFOLK,42.36079,-71.07028,7/3/2023, 
1074788,Town Smoke Shop Corporation  ,Convenience Store,212,Broadway, ,Chelsea,MA,2150,2738,SUFFOLK,42.39018,-71.03883,10/22/2012,12/9/2014
1031646,Towne Convenience  ,Convenience Store,40,Boylston St,Ste 1,Boston,MA,2116,4735,SUFFOLK,42.3523,-71.06384,4/23/2012,8/1/2017
919207,Townline Variety  ,Convenience Store,138,Tremont St, ,Brighton,MA,2135,2419,SUFFOLK,42.35165,-71.17416,11/12/2009,6/17/2015
919207,Townline Variety  ,Convenience Store,138,Tremont St, ,Brighton,MA,2135,2419,SUFFOLK,42.35165,-71.17416,7/2/2015,12/26/2019
1418382,Tra Food Market  ,Convenience Store,485,Washington St,,Dorchester Center,MA,2124,2039,SUFFOLK,42.29465,-71.07206,9/23/2020,8/30/2022
280645,Trader Joe's 510,Supermarket,899,Boylston St, ,Boston,MA,2115,3104,SUFFOLK,42.34852,-71.08412,11/8/2001, 
1300522,Trader Joe's 561,Supermarket,199,N Harvard St,Ste B,Allston,MA,2134,1171,SUFFOLK,42.36303,-71.13,9/24/2017, 
1378883,Trader Joe's 566,Supermarket,44,Thomson Pl, ,Boston,MA,2210,1212,SUFFOLK,42.35168,-71.04713,9/10/2019, 
1594865,TRADER JOE'S BOSTON 500,Supermarket,500,Boylston St, ,Boston,MA,2116,3740,SUFFOLK,42.35055,-71.0739,4/3/2024, 
1660571,Trader Joe's Boston (West Roxbury) 588,Supermarket,1999,Centre St, ,West Roxbury,MA,2132,3310,SUFFOLK,42.28185,-71.15856,6/25/2025, 
887050,Tremont Drug  ,Convenience Store,610,Tremont Street, ,Roxbury,MA,2118, ,SUFFOLK,42.34272,-71.07386,3/31/2009,3/13/2017
463155,TREMONT MARKET  ,Convenience Store,748,Tremont St, ,Boston,MA,2118,1196,SUFFOLK,42.34004,-71.07886,5/20/2008,9/10/2018
1330751,Tremont Market  ,Convenience Store,748,Tremont St, ,Boston,MA,2118,1196,SUFFOLK,42.34003,-71.07886,10/15/2018,12/13/2022
1524375,Tremont Market  ,Convenience Store,748,Tremont St, ,Boston,MA,2118, ,SUFFOLK,42.33989,-71.07875,12/14/2022, 
1111962,Tremont Market Place And Deli  ,Convenience Store,682,Tremont St, ,Boston,MA,2118,3143,SUFFOLK,42.34115,-71.07681,9/13/2013,9/26/2016
1667298,Trenton St Market  ,Convenience Store,104,Trenton St,,East Boston,MA,2128,2535,SUFFOLK,42.3794,-71.03558,9/22/2025, 
856493,Triple Seven Convenience  ,Convenience Store,215,Trenton St, ,Boston,MA,2128,2519,SUFFOLK,42.38087,-71.03108,6/18/2008,7/8/2012
1006125,Triple Seven Convenience LLC  ,Convenience Store,269,Main St, ,Charlestown,MA,2129,2923,SUFFOLK,42.37711,-71.06648,6/1/2011,9/8/2013
517695,Tropic Food Market  ,Medium Grocery Store,1007,Blue Hill Ave, ,Dorchester Center,MA,2124,2807,SUFFOLK,42.28995,-71.08971,8/14/1997, 
833270,Tropical Food Mart  ,Medium Grocery Store,4545,Washington St, ,Roslindale,MA,2131,4022,SUFFOLK,42.27818,-71.13724,10/25/2007,4/21/2009
1093969,Tropical Food Mart  ,Convenience Store,4545,Washington St, ,Roslindale,MA,2131,4022,SUFFOLK,42.27818,-71.13724,5/15/2013,6/24/2022
1659162,Tropical Food Mart  ,Convenience Store,4545,Washington St,,Roslindale,MA,2131,4022,SUFFOLK,42.27832,-71.13723,9/9/2025, 
328900,TROPICAL FOODS INTERNATIONAL INC  ,Super Store,450,Melnea Cass Blvd, ,Roxbury,MA,2119,2091,SUFFOLK,42.33325,-71.08186,1/1/1930, 
698082,TROPICAL GROCERY STORE  ,Convenience Store,67,Hancock St, ,Dorchester,MA,2125,2110,SUFFOLK,42.31337,-71.06516,11/19/2002,11/18/2015
1426640,Tropical Grocery Store  ,Small Grocery Store,67,Hancock St,,Dorchester,MA,2125,2110,SUFFOLK,42.31333,-71.06528,11/19/2020, 
1441661,Tropical Market  ,Convenience Store,371,Centre St,,Jamaica Plain,MA,2130,1241,SUFFOLK,42.32249,-71.10869,3/19/2021,6/16/2023
1580973,Tropical Market  ,Convenience Store,371,Centre St,,Jamaica Plain,MA,2130,1241,SUFFOLK,42.32249,-71.10869,2/27/2024, 
568541,TRUONG THINH II MARKET  ,Super Store,1305,Dorchester Ave, ,Dorchester,MA,2122,2909,SUFFOLK,42.30607,-71.05884,2/23/1999, 
1239654,Tufts Convenience  ,Convenience Store,149,Stoughton St,,Dorchester,MA,2125,1906,SUFFOLK,42.31466,-71.06033,4/11/2016,6/25/2023
976051,Turkuaz Market  ,Convenience Store,16,Brighton Ave, ,Allston,MA,2134,2310,SUFFOLK,42.35221,-71.12596,3/14/2011,1/31/2023
1205727,"Twin Dragon Seafood, Inc  ",Seafood Specialty,10,Tyler St, ,Boston,MA,2111,1904,SUFFOLK,42.35101,-71.06061,7/8/2015,11/22/2019
823026,Two Brothers Market  ,Small Grocery Store,75,Marion St, ,Boston,MA,2128,1606,SUFFOLK,42.3784,-71.03748,6/13/2007,2/1/2012
983443,Two Brothers Market  ,Medium Grocery Store,130,Shirley Ave, ,Revere,MA,2151,3209,SUFFOLK,42.40792,-70.99606,1/11/2011,6/11/2012
1129390,Two Brothers Market  ,Convenience Store,75,Marion St, ,Boston,MA,2128,1606,SUFFOLK,42.3784,-71.03748,2/28/2014,4/29/2019
1129390,Two Brothers Market  ,Convenience Store,75,Marion St, ,Boston,MA,2128,1606,SUFFOLK,42.3784,-71.03748,5/6/2019, 
1060532,Two Brothers Market II  ,Small Grocery Store,245,Revere St,,Revere,MA,2151, ,SUFFOLK,42.41743,-71.00034,6/12/2012, 
804683,U & I BARGAIN UNLIMITED  ,Convenience Store,394,Warren St, ,Roxbury,MA,2119,1830,SUFFOLK,42.31747,-71.08215,2/9/2007,8/19/2010
1603577,Umass Boston C-Store 94329021,Convenience Store,100,Morrissey Blvd,,Boston,MA,2125, ,SUFFOLK,42.31623,-71.04816,9/25/2024, 
831801,Union Market  ,Small Grocery Store,250,Brighton Ave, ,Allston,MA,2134,2034,SUFFOLK,42.35342,-71.136,9/28/2007,9/25/2008
853006,United National Market  ,Convenience Store,134,Bunker Hill St, ,Charlestown,MA,2129,3119,SUFFOLK,42.37795,-71.0597,6/17/2008,10/26/2021
1525131,United National Market  ,Convenience Store,134,Bunker Hill St,,Charlestown,MA,2129,3119,SUFFOLK,42.37791,-71.05978,12/19/2022, 
1351917,Upali Convenience  ,Convenience Store,3,Neponset Ave,,Dorchester,MA,2122,2603,SUFFOLK,42.29702,-71.05634,3/6/2019,1/3/2024
1351917,Upali Convenience  ,Convenience Store,3,Neponset Ave,,Dorchester,MA,2122,2603,SUFFOLK,42.29702,-71.05634,2/8/2024, 
839409,Upbeat Convenience  ,Convenience Store,613,Park St, ,Dorchester Center,MA,2124,1839,SUFFOLK,42.29447,-71.07792,6/13/2008,10/20/2013
1042258,Uphams Corner Market  ,Convenience Store,521,Columbia Rd, ,Dorchester,MA,2125,2345,SUFFOLK,42.3156,-71.06637,3/22/2012,1/26/2021
1322622,Uphams Corner Market  ,Convenience Store,521,Columbia Rd,,Dorchester,MA,2125,2345,SUFFOLK,42.31518,-71.06654,7/3/2018,6/15/2023
1322622,Uphams Corner Market  ,Convenience Store,521,Columbia Rd,,Dorchester,MA,2125,2345,SUFFOLK,42.31518,-71.06654,4/11/2024, 
1532607,V & D Variety  ,Convenience Store,365,Adams St,,Dorchester,MA,2122,1233,SUFFOLK,42.29705,-71.05679,2/6/2023, 
959448,V & D Variety Store  ,Convenience Store,1897,River St, ,Hyde Park,MA,2136,1418,SUFFOLK,42.24314,-71.14293,8/17/2010,7/12/2021
1223237,V & D Variety Store  ,Convenience Store,4254,Washington St, ,Roslindale,MA,2131,3026,SUFFOLK,42.28546,-71.12914,12/11/2015,10/25/2020
1457240,V & D Variety Store  ,Convenience Store,1897,River St,,Hyde Park,MA,2136,1418,SUFFOLK,42.2434,-71.14285,7/13/2021, 
1349109,V And D Variety  ,Convenience Store,295,Adams St, ,Dorchester,MA,2122,1213,SUFFOLK,42.29918,-71.05804,12/20/2018, 
1123315,V&D Variety  ,Convenience Store,365,Adams St, ,Dorchester,MA,2122,1233,SUFFOLK,42.29711,-71.05664,1/28/2014,1/22/2023
1236287,V&d Variety Store  ,Convenience Store,295,Adams St, ,Dorchester,MA,2122,1213,SUFFOLK,42.29915,-71.05799,3/28/2016,12/12/2018
816941,Vange Variety  ,Small Grocery Store,434B,Blue Hill Ave, ,Dorchester,MA,2121,4308,SUFFOLK,42.31003,-71.08209,9/28/2007,8/1/2011
1094912,Variedades Rosas Gift Shop  ,Convenience Store,479,Broadway, ,Chelsea,MA,2150,2992,SUFFOLK,42.39314,-71.03339,4/5/2013,7/2/2017
814106,Vasquez Grocery Store  ,Small Grocery Store,466,Talbot Ave, ,Dorchester Center,MA,2124,3718,SUFFOLK,42.28882,-71.06648,2/28/2007,11/2/2011
1300582,Vega Brothers Inc 1,Convenience Store,219,Dudley St,,Roxbury,MA,2119,2503,SUFFOLK,42.32839,-71.08068,3/26/2018,11/9/2020
1300582,Vega Brothers Inc 1,Convenience Store,219,Dudley St,,Roxbury,MA,2119,2503,SUFFOLK,42.32839,-71.08068,9/10/2021,2/20/2023
1101001,Vega Market Inc.  ,Convenience Store,29,Maverick St,,Chelsea,MA,2150,3462,SUFFOLK,42.38914,-71.03358,7/30/2013, 
1051186,Venice Convenience Inc  ,Convenience Store,38,Cooper St,,Boston,MA,2113,1618,SUFFOLK,42.36437,-71.05714,4/24/2012, 
1044381,Verc Allston Gulf 211,Convenience Store,198,Western Ave, ,Allston,MA,2134,1032,SUFFOLK,42.3631,-71.12979,4/12/2012,5/5/2015
1044351,Verc Neponset Gulf 250,Convenience Store,719,Gallivan Blvd, ,Dorchester,MA,2122,3109,SUFFOLK,42.28425,-71.04556,4/12/2012,5/5/2015
1044351,Verc Neponset Gulf 250,Convenience Store,719,Gallivan Blvd, ,Dorchester,MA,2122,3109,SUFFOLK,42.28425,-71.04556,5/21/2015,3/1/2021
1123269,Veronica's Market  ,Small Grocery Store,160,Trenton St, ,Boston,MA,2128,2537,SUFFOLK,42.38011,-71.03348,12/18/2013, 
1079319,Vicentino's Produce Market  ,Small Grocery Store,292,Spruce St,,Chelsea,MA,2150,2446,SUFFOLK,42.39837,-71.03434,11/6/2012, 
1258047,Vicentinos Meat Market Corporation  ,Medium Grocery Store,84,Washington Ave, ,Chelsea,MA,2150,3925,SUFFOLK,42.39569,-71.03282,9/14/2016, 
525877,VIEN DONG FAREAST SUEPRMARKET  ,Large Grocery Store,1159,Dorchester Ave, ,Dorchester,MA,2125,1520,SUFFOLK,42.31114,-71.05769,4/29/1996,10/11/2007
389143,VIET HUONG MARKET  ,Small Grocery Store,1826,DORCHESTER AVE., ,DORCHESTER,MA,2124, ,SUFFOLK,42.28857,-71.06348,7/9/1998,2/27/2007
389143,VIET HUONG MARKET  ,Small Grocery Store,1826,DORCHESTER AVE., ,DORCHESTER,MA,2124, ,SUFFOLK,42.28857,-71.06348,3/1/2007,3/26/2007
815353,Viet Huong Market  ,Small Grocery Store,1826,Dorchester Ave, ,Dorchester Center,MA,2124,2534,SUFFOLK,42.28857,-71.06348,4/3/2007,10/21/2012
838077,Villa Sombrero Dollar Store & Plus  ,Small Grocery Store,543,Dudley St, ,Roxbury,MA,2119,2768,SUFFOLK,42.3216,-71.0723,12/4/2007,11/12/2014
1013560,Villa Victoria Market  ,Convenience Store,65,W Dedham St, ,Boston,MA,2118,1671,SUFFOLK,42.34182,-71.07259,8/23/2011,7/28/2021
569238,Village Market  ,Supermarket,30,Corinth St, ,Roslindale,MA,2131,3029,SUFFOLK,42.28614,-71.12965,4/7/1998, 
1083562,Villas Market Inc  ,Small Grocery Store,152,Sumner St, ,Boston,MA,2128,2322,SUFFOLK,42.36943,-71.0411,2/11/2013,4/15/2014
918333,Vinny's Mini Market  ,Convenience Store,3,Gladstone St, ,Boston,MA,2128,2612,SUFFOLK,42.38913,-70.99968,11/9/2009,5/17/2011
556264,Vinnys Food Market  ,Convenience Store,296,Malden St, ,Revere,MA,2151,5636,SUFFOLK,42.42095,-71.01693,1/1/1930,8/21/2013
556264,Vinnys Food Market  ,Convenience Store,296,Malden St, ,Revere,MA,2151,5636,SUFFOLK,42.42095,-71.01693,2/28/2014,6/3/2020
1320666,Vitoria Meat Market  ,Medium Grocery Store,152,Shirley Ave, ,Revere,MA,2151,3211,SUFFOLK,42.40781,-70.99515,5/7/2018, 
1404189,Vitoria Meat Market  ,Medium Grocery Store,192,Brighton Ave,,Allston,MA,2134,2012,SUFFOLK,42.35305,-71.13417,4/29/2020, 
746321,VIVIAN MINI MART  ,Convenience Store,334,Dorchester St, ,Boston,MA,2127,2757,SUFFOLK,42.33098,-71.05403,4/15/2005,6/24/2007
1454954,Walden Local Butcher Shop 1,Meat/Poultry Specialty,316A,Shawmut Ave,,Boston,MA,2118,2004,SUFFOLK,42.34199,-71.07058,9/1/2021, 
449770,WALGREENS  01849,Combination Grocery/Other,972,American Legion Hwy, ,Roslindale,MA,2131,4701,SUFFOLK,42.27298,-71.11758,11/17/1993,10/10/2012
635202,Walgreens 10824,Combination Grocery/Other,430,Broadway, ,Revere,MA,2151,3058,SUFFOLK,42.41116,-71.01277,11/29/1993, 
674344,Walgreens 03016,Combination Grocery/Other,416,Warren St, ,Roxbury,MA,2119,1831,SUFFOLK,42.31693,-71.0825,1/19/1994,2/1/2024
369174,Walgreens 03135,Combination Grocery/Other,825,Morton St,,Mattapan,MA,2126,1850,SUFFOLK,42.28143,-71.08688,1/19/1994, 
650615,Walgreens 01847,Combination Grocery/Other,757,Gallivan Blvd,Ste 3,Dorchester,MA,2122,3188,SUFFOLK,42.28462,-71.0448,2/2/1994,4/30/2025
543994,Walgreens 3759,Combination Grocery/Other,1010,Broadway, ,Chelsea,MA,2150,2247,SUFFOLK,42.40295,-71.01942,9/21/1994, 
312928,Walgreens 4072,Combination Grocery/Other,1890,Columbus Ave, ,Roxbury,MA,2119,1047,SUFFOLK,42.31733,-71.09821,2/18/1998, 
434438,WALGREENS 06072,Combination Grocery/Other,1603,Washington St, ,Boston,MA,2118,1951,SUFFOLK,42.33833,-71.0748,6/19/2001,7/28/2025
371814,Walgreens 17257,Combination Grocery/Other,90,River St, ,Mattapan,MA,2126,2914,SUFFOLK,42.27126,-71.07444,1/30/2002,11/15/2022
328868,WALGREENS 06349,Combination Grocery/Other,583,Washington St,,Dorchester Center,MA,2124,2032,SUFFOLK,42.29111,-71.07172,1/30/2002,9/11/2025
289347,WALGREENS  06805,Combination Grocery/Other,130,Bowdoin St, ,Dorchester,MA,2122,1837,SUFFOLK,42.30371,-71.0711,6/24/2003,11/17/2019
472593,WALGREENS  07189,Combination Grocery/Other,1630,Tremont St,,Roxbury Crossing,MA,2120,1613,SUFFOLK,42.33372,-71.10373,11/14/2003, 
717476,Walgreens 19437,Combination Grocery/Other,1100,Dorchester Ave, ,Dorchester,MA,2125,3305,SUFFOLK,42.31297,-71.05716,12/3/2003,2/22/2021
591418,Walgreens 17169,Combination Grocery/Other,710,E Broadway, ,South Boston,MA,2127,1504,SUFFOLK,42.33563,-71.03666,12/3/2003, 
738502,Walgreens 05756,Combination Grocery/Other,1,Central Sq,,East Boston,MA,2128, ,SUFFOLK,42.3742,-71.03886,12/28/2004, 
804368,WALGREENS 09538,Combination Grocery/Other,2275,Washington St, ,Roxbury,MA,2119,3212,SUFFOLK,42.33048,-71.08366,10/18/2006,11/14/2022
900645,Walgreens 04923,Combination Grocery/Other,1999,Centre St, ,West Roxbury,MA,2132,3310,SUFFOLK,42.28201,-71.15782,6/3/2009,11/7/2024
907256,Walgreens 01848,Combination Grocery/Other,1065,Truman Hwy, ,Hyde Park,MA,2136,3326,SUFFOLK,42.24199,-71.12646,7/15/2009,1/27/2014
907713,Walgreens 11797,Combination Grocery/Other,465,Cambridge St, ,Allston,MA,2134,2019,SUFFOLK,42.3539,-71.13665,7/17/2009,7/29/2025
933461,Walgreens 19067,Combination Grocery/Other,1329,Hyde Park Ave, ,Hyde Park,MA,2136,2713,SUFFOLK,42.25343,-71.12466,1/8/2010,4/20/2023
933460,Walgreens 18130,Combination Grocery/Other,100,Cambridge St,Ste 102,Boston,MA,2114,2505,SUFFOLK,42.36114,-71.06266,1/8/2010,1/12/2023
991793,Walgreens 02933,Combination Grocery/Other,841,Boylston St, ,Boston,MA,2116,2601,SUFFOLK,42.34891,-71.08281,2/11/2011, 
1012075,Walgreens 13806,Combination Grocery/Other,533,Columbia Rd, ,Dorchester,MA,2125,2390,SUFFOLK,42.31596,-71.06617,6/22/2011,8/27/2020
1043506,Walgreens 10317,Combination Grocery/Other,1035,Truman Hwy, ,Hyde Park,MA,2136,3326,SUFFOLK,42.24205,-71.12646,2/1/2012, 
1072233,Walgreens 15001,Combination Grocery/Other,970,American Legion Hwy, ,Roslindale,MA,2131,4701,SUFFOLK,42.2745,-71.11641,8/23/2012,9/9/2025
1099194,Walgreens 15390,Combination Grocery/Other,24,School St, ,Boston,MA,2108, ,SUFFOLK,42.35754,-71.05911,4/30/2013, 
1167158,Walgreens 15468,Combination Grocery/Other,620,Washington St, ,Boston,MA,2111,1721,SUFFOLK,42.35246,-71.06255,9/26/2014,8/27/2020
717476,Walgreens 19437,Combination Grocery/Other,1100,Dorchester Ave, ,Dorchester,MA,2125,3305,SUFFOLK,42.31297,-71.05716,3/17/2021, 
729618,WALNUT MARKET  ,Convenience Store,66 68,Walnut Park, ,Roxbury,MA,2119,1108,SUFFOLK,42.31481,-71.095,1/19/2005,10/19/2010
245365,WAN CONVENIENT STORE INC  ,Convenience Store,1508,Tremont St, ,Roxbury Crossing,MA,2120,2928,SUFFOLK,42.33231,-71.09951,9/30/2004,9/7/2011
1529178,Wang Jia Supermarket  ,Super Store,1102,Washington St,,Boston,MA,2118,2219,SUFFOLK,42.34429,-71.06531,1/19/2023,12/14/2023
967227,Warren Food Mart  ,Convenience Store,394,Warren St, ,Roxbury,MA,2119,1830,SUFFOLK,42.31747,-71.08215,8/31/2010,12/29/2025
408954,Warren Supermarket  ,Small Grocery Store,256,Warren St,,Roxbury,MA,2119,2262,SUFFOLK,42.32204,-71.08175,12/21/1999,7/18/2011
408954,Warren Supermarket  ,Small Grocery Store,256,Warren St,,Roxbury,MA,2119,2262,SUFFOLK,42.32204,-71.08175,6/27/2015,4/27/2025
906250,Washington Market  ,Convenience Store,177,Washington Ave, ,Chelsea,MA,2150,3904,SUFFOLK,42.39843,-71.03103,7/30/2009,9/26/2010
970525,Washington Market  ,Convenience Store,177,Washington Ave, ,Chelsea,MA,2150,3904,SUFFOLK,42.39843,-71.03103,9/27/2010,5/21/2012
1175042,Washington Market  ,Convenience Store,177,Washington Ave, ,Chelsea,MA,2150,3904,SUFFOLK,42.39843,-71.03103,1/5/2015,4/30/2018
1565736,Washington Market 1,Convenience Store,485,Washington St,,Dorchester Center,MA,2124,2039,SUFFOLK,42.29473,-71.07223,1/11/2024, 
1122284,Wave Express  ,Convenience Store,841,Morton St, ,Mattapan,MA,2126,2453,SUFFOLK,42.28119,-71.08633,1/17/2014,6/27/2019
1398800,Wave Express 1,Convenience Store,841,Morton St,,Mattapan,MA,2126,2453,SUFFOLK,42.28105,-71.08653,3/27/2020, 
1344577,Welcome Buddy Convenience  ,Convenience Store,4196,Washington St,,Roslindale,MA,2131,1731,SUFFOLK,42.28711,-71.12716,11/30/2018, 
1642630,Well Food Mart  ,Convenience Store,342,Blue Hill Ave,,Dorchester,MA,2121,4306,SUFFOLK,42.31269,-71.07985,12/4/2025, 
729711,WELLES CONVENIENCE  ,Convenience Store,1760,DORCHESTER AVE, ,DORCHESTER,MA,2124, ,SUFFOLK,42.28981,-71.06313,12/14/2004,8/13/2006
793173,WELLS CONVENIENCE FOOD STORE  ,Small Grocery Store,1760,DORCHESTER AVE, ,DORCHESTER,MA,2122, ,SUFFOLK,42.29152,-71.06263,8/14/2006,10/15/2008
1385073,West End Market  ,Convenience Store,74,Staniford St, ,Boston,MA,2114,2525,SUFFOLK,42.36267,-71.06387,12/4/2019, 
503664,WEST SEVENTH MINI MARKET  ,Convenience Store,51,W 7th St, ,South Boston,MA,2127,2510,SUFFOLK,42.33712,-71.05528,7/16/2002,5/12/2008
848737,West Seventh Mini Market  ,Convenience Store,51,W 7th St, ,S Boston,MA,2127, ,SUFFOLK,42.33712,-71.05528,5/23/2008,4/16/2009
894737,West Seventh Mini Market  ,Convenience Store,51,W 7th St, ,Boston,MA,2127,2510,SUFFOLK,42.33714,-71.05531,7/8/2009,2/9/2010
1123051,West Seventh Mini Market  ,Small Grocery Store,51,W 7th St, ,Boston,MA,2127,2510,SUFFOLK,42.33714,-71.05531,2/28/2014,6/18/2019
1371440,West Seventh Mini Market  ,Convenience Store,51,W 7th St,,South Boston,MA,2127,2510,SUFFOLK,42.3371,-71.0554,10/15/2019, 
1068421,What A Deal Variety Store LLC  ,Large Grocery Store,636,Warren St, ,Dorchester,MA,2121,1825,SUFFOLK,42.31005,-71.08292,10/30/2012,8/11/2014
799965,WHITE HEN 170037,Combination Grocery/Other,43,Revere St, ,Winthrop,MA,2152,1624,SUFFOLK,42.38213,-70.98096,9/11/2006,1/21/2008
501771,WHITE HEN PANTRY 1-7304-2,Convenience Store,120,Byron St, ,East Boston,MA,2128,1544,SUFFOLK,42.38382,-71.01645,8/14/1997,7/31/2007
742327,WHITE HEN PANTRY 1-7003-5,Convenience Store,43,Revere St, ,Winthrop,MA,2152,1624,SUFFOLK,42.38213,-70.98096,2/7/2005,5/24/2006
